record,name,cpf,address,birthday,Gluconise,H2B4,H356,HB_A56,Adrino_posina,Gamma_R,Nitro_K,H278,Positron_L,Plate,Factor_risk,norm_gamma_type,Blood_type,Blood_Rh,Low_Risk,Medium_Risk,High_Risk
68660,Bárbara Correia,23159867021,"Condomínio de Moraes, 1
Novo Das Industrias
12885-634 Dias / RJ",2003-05-26,745.444872506969,36.36121812674226,186.36121812674224,129.97381454652967,Clinical Done,6,2.5516461246874216,538.9612468742163,23.016461246874215,DD,2,0,,+,False,True,False
39004,Dra. Giovanna Silveira,92075316821,"Via Manuela da Costa, 34
Bernadete
03769356 da Rosa da Prata / PA",2018-09-28,802.4758574591876,50.618964364796895,200.6189643647969,129.97381454652967,Covered,4,3.8658404676396283,13680.904676396283,36.15840467639629,DD,6,0,A,+,False,True,False
72288,Sra. Maria Luiza das Neves,52934867056,"Vale Ryan Correia, 52
Alto Dos Pinheiros
78552-043 Sales / PB",2019-01-29,1131.8837613471362,132.97094033678405,282.97094033678405,129.97381454652967,Clinical Done,4,2.8505871329268793,3528.371329268793,26.005871329268793,X,4,1,O,-,False,True,False
6250,Ana Luiza Porto,87035492674,"Núcleo de Cardoso, 8
Jonas Veiga
22865196 Araújo / AL",2020-03-13,951.3952536612892,87.84881341532231,237.8488134153223,98.73036090989726,Capsuled,3,3.008259247310737,5105.092473107368,27.58259247310737,CS,5,0,,+,True,False,False
35557,Carlos Eduardo Carvalho,3152869703,"Conjunto Nathan Moreira, 24
Vila Madre Gertrudes 3ª Seção
35778-493 Ramos do Amparo / MT",2004-01-24,895.7367138451953,73.93417846129881,223.9341784612988,129.97381454652967,Covered,7,2.9735933727208463,4758.433727208464,27.235933727208465,X,5,0,AB,+,False,True,False
3129,Eloah Silva,7894135666,"Chácara de Novaes, 62
São Cristóvão
78609-613 da Rocha de das Neves / AL",2022-10-13,1318.8274759266883,179.7068689816721,329.7068689816721,98.73036090989726,Uncovered,7,3.589462173955245,10917.12173955245,33.39462173955245,X,6,0,O,-,True,False,False
37342,Anthony Melo,21490378669,"Fazenda Vitor Hugo Ribeiro, 841
Varzea Da Palma
08652056 Moreira Verde / AC",2005-02-24,1059.559807692194,114.88995192304849,264.8899519230485,111.24345363663241,,4,2.590289420433742,925.3942043374177,23.402894204337418,A,3,1,A,-,False,True,True
50727,Nina Nogueira,67851490375,"Área de da Mata
São Pedro
32854-840 Santos / RR",2005-04-20,636.1102315591063,9.027557889776588,159.02755788977657,111.24345363663241,Uncovered,3,3.298263104959277,8005.131049592772,30.482631049592772,,5,1,AB,-,False,True,True
49742,Leandro da Costa,50237689103,"Esplanada da Conceição, 3
Ventosa
79307471 Jesus / GO",2016-07-17,1050.6627811445585,112.66569528613965,262.6656952861396,98.73036090989726,Uncovered,10,2.5155419755673307,177.91975567330923,22.65541975567331,,2,1,B,-,True,False,False
39018,Maria Fernanda Porto,87026531417,"Pátio de da Cruz, 46
Delta
28637-547 Barbosa / PB",2011-06-16,718.9484679980001,29.737116999500017,179.73711699950002,98.73036090989726,Capsuled,5,6.576837717596872,40790.87717596872,63.26837717596872,X,8,1,AB,+,True,False,False
80110,Lucas Fernandes,85069371240,"Chácara da Mata
Vila Dos Anjos
29199298 da Rosa / MT",2009-05-07,1148.4113159432054,137.10282898580135,287.10282898580135,129.97381454652967,Uncovered,3,3.4123664977328274,9146.164977328273,31.623664977328275,X,5,0,O,-,False,True,False
7481,Sarah Viana,19052364761,"Praça Lucas Barbosa, 58
Nova Cintra
18781289 Pires dos Dourados / RN",2022-05-16,1196.398731543832,149.09968288595798,299.099682885958,98.73036090989726,Covered,7,2.984693767702633,4869.43767702633,27.34693767702633,DD,5,0,O,-,True,False,False
83077,Maria Eduarda Campos,18076293413,"Morro de Souza, 501
Novo São Lucas
11218336 Rodrigues do Campo / SP",2012-07-23,1087.7123996178082,121.92809990445203,271.92809990445204,129.97381454652967,Covered,4,2.6587002660326977,1609.5026603269757,24.087002660326977,B,3,0,O,-,False,True,False
65177,Srta. Joana Costa,32608457126,"Vila Nogueira, 35
Parque São José
93246-267 Monteiro de Lima / MG",2004-12-01,1185.5639705879164,146.3909926469791,296.3909926469791,98.73036090989726,Uncovered,4,3.693620991162743,11958.70991162743,34.43620991162743,DD,6,1,O,+,True,False,False
69583,João Miguel Azevedo,28034615951,"Recanto Daniel Duarte
Ademar Maldonado
58364960 Teixeira do Galho / ES",2019-12-18,1392.8558914511418,198.21397286278545,348.21397286278545,98.73036090989726,Clinical Done,6,4.862424450718166,23646.744507181662,46.12424450718166,DD,7,1,A,-,True,False,False
48221,Marcelo Monteiro,69015384720,"Travessa Gabrielly das Neves, 24
São Vicente
51106782 Cavalcanti da Praia / MT",2007-07-24,1145.3359932070964,136.3339983017741,286.3339983017741,98.73036090989726,Uncovered,6,2.882885094769779,3851.350947697789,26.328850947697788,B,4,1,B,+,True,False,False
87845,João Vitor Ribeiro,46275931043,"Loteamento de Cavalcanti, 43
Vila Vista Alegre
65974-814 Gonçalves / RR",2000-07-05,925.6080118322491,81.40200295806225,231.40200295806227,129.97381454652967,Capsuled,10,3.954539560709846,14567.895607098464,37.04539560709846,B,6,1,O,+,False,True,False
97196,Sofia da Cruz,82546739182,"Passarela Brenda Araújo, 53
Santa Cruz
97495552 Farias do Oeste / PB",2018-07-26,781.3392182462,45.33480456154999,195.33480456155,111.24345363663241,Uncovered,4,2.8389727030410374,3412.227030410375,25.889727030410373,DD,4,0,A,+,False,True,True
12732,Amanda Ferreira,69472503829,"Vale Campos, 4
Ambrosina
00636-543 da Rosa / ES",2008-02-09,1044.890146938754,111.22253673468852,261.2225367346885,111.24345363663241,,6,5.651809463312906,31540.594633129058,54.01809463312906,B,8,0,AB,+,False,True,True
32604,Nicole Novaes,98250463170,"Setor Matheus Rodrigues, 707
Atila De Paiva
29906119 da Cunha / TO",2019-12-17,792.9923659458491,48.248091486462265,198.24809148646227,98.73036090989726,Clinical Done,5,3.711721934076656,12139.71934076656,34.61721934076656,DD,6,0,B,+,True,False,False
81449,Lavínia Alves,53049621761,"Residencial de Moreira
Vila São Francisco
60226-433 Lima de Oliveira / TO",2021-09-01,712.2509453819048,28.062736345476196,178.0627363454762,129.97381454652967,Capsuled,7,3.4808708357251317,9831.208357251315,32.30870835725132,B,6,0,O,+,False,True,False
70463,Dra. Elisa Teixeira,53876291003,"Estrada Vitor Gabriel Fogaça, 27
Vila Paquetá
28948-557 Porto / PB",2002-02-15,907.6300990117907,76.90752475294768,226.90752475294767,129.97381454652967,Covered,7,5.169811698286743,26720.616982867436,49.19811698286743,DD,7,1,AB,-,False,True,False
72967,Breno Sales,78925610302,"Colônia Rocha
Vila Barragem Santa Lúcia
30599716 Barros / SP",2001-01-12,644.3363749736659,11.084093743416474,161.08409374341647,129.97381454652967,Covered,3,2.813399806210313,3156.4980621031305,25.63399806210313,B,4,0,AB,+,False,True,False
39042,Cecília Cavalcanti,12386950433,"Núcleo Sales, 25
Vila Maria
35933348 da Cunha de Fogaça / PE",2021-05-05,739.9052434148041,34.97631085370104,184.97631085370102,129.97381454652967,Capsuled,6,5.071978707988656,25742.28707988656,48.21978707988656,DD,7,0,AB,+,False,True,False
92846,Dra. Letícia da Paz,75923641070,"Esplanada Lucas Gabriel Souza
Santa Branca
01891-731 Araújo do Norte / MA",2002-03-02,1100.2312781995206,125.05781954988012,275.05781954988015,98.73036090989726,Clinical Done,3,3.6334613260030952,11357.11326003095,33.83461326003095,X,6,0,B,+,True,False,False
75339,Maysa Nunes,74061853910,"Lago Silva, 90
Boa Viagem
72970-873 Barbosa de Pires / BA",2022-03-26,904.9489453270754,76.23723633176887,226.23723633176886,98.73036090989726,,4,3.9756175305773844,14778.675305773846,37.256175305773844,DD,6,0,O,+,True,False,False
49844,Alice Freitas,67209583483,"Jardim André da Paz, 24
Universitário
19592-252 Nunes de Fernandes / CE",2015-12-04,938.6731238594793,84.66828096486984,234.66828096486984,98.73036090989726,Uncovered,4,3.3477804284860144,8500.304284860145,30.977804284860145,X,5,1,AB,-,True,False,False
49730,Yago Barbosa,80342196731,"Fazenda Benício Farias, 92
Conjunto Bonsucesso
24563-098 Martins do Galho / PB",2001-07-06,994.816780268368,98.70419506709202,248.704195067092,129.97381454652967,Capsuled,6,4.295193423501331,17974.43423501331,40.45193423501331,B,7,1,,-,False,True,False
16793,Sarah Peixoto,15736094207,"Rua de Castro, 82
Novo São Lucas
08555416 Costa do Sul / SC",2011-01-09,609.16163685491,2.290409213727486,152.2904092137275,98.73036090989726,Uncovered,9,3.698261807463589,12005.11807463589,34.48261807463589,DD,6,0,AB,+,True,False,False
12965,Yago da Luz,83195746093,"Praça Sophie Ramos
Laranjeiras
88367-815 Jesus da Prata / RN",2016-10-21,1037.2447491036428,109.31118727591068,259.3111872759107,98.73036090989726,,7,2.658537104878429,1607.8710487842911,24.085371048784292,B,3,1,A,+,True,False,False
38787,Srta. Lívia Nascimento,58196230451,"Rodovia Monteiro
Havaí
47413627 Rocha / TO",2010-11-26,999.2340113867045,99.80850284667612,249.80850284667613,129.97381454652967,Covered,1,3.4479391220018987,9501.891220018986,31.979391220018986,B,5,1,O,-,False,True,False
76663,Bruno Vieira,70529384647,"Condomínio Kevin Lima, 11
Novo Santa Cecilia
00022-813 Lopes / PE",2013-07-19,990.9587060579363,97.73967651448409,247.73967651448407,98.73036090989726,,8,2.827560533928718,3298.1053392871827,25.775605339287182,X,4,0,AB,+,True,False,False
68948,Juan da Conceição,23187046517,"Recanto Marcos Vinicius Monteiro, 69
Custodinha
46722758 Melo de Goiás / RO",2020-04-16,1068.5692621190565,117.14231552976413,267.1423155297641,98.73036090989726,Covered,4,4.975495748368655,24777.457483686543,47.25495748368654,B,7,1,,+,True,False,False
74102,Bruna Jesus,31286945755,"Pátio da Mata, 93
Araguaia
10850803 Peixoto de Minas / GO",2002-11-18,567.0144861187596,-8.246378470310106,141.7536215296899,129.97381454652967,Uncovered,8,2.720936351735029,2231.863517350292,24.70936351735029,DD,4,1,,+,False,True,False
9920,Pietro Jesus,67305942847,"Travessa da Costa, 4
Vila Do Pombal
98371855 Cardoso do Norte / AM",2004-12-20,1382.3659024082433,195.59147560206083,345.5914756020608,98.73036090989726,Capsuled,7,2.836475330145822,3387.2533014582186,25.86475330145822,DD,4,0,B,-,True,False,False
19584,Evelyn Azevedo,89540267374,"Viaduto de Fernandes, 8
Conjunto Jatoba
62966-685 Mendes do Amparo / PB",2012-08-02,939.3297770445864,84.8324442611466,234.8324442611466,98.73036090989726,Covered,3,2.5488276050884973,510.77605088497353,22.988276050884974,DD,2,0,AB,-,True,False,False
58193,Marcela Martins,80632179503,"Feira Milena Caldeira
Alpes
85970-766 Lima / MT",2011-03-10,713.1572566021784,28.289314150544627,178.2893141505446,111.24345363663241,Capsuled,6,3.0934451030015584,5956.951030015584,28.434451030015584,CS,5,0,O,+,False,True,True
21422,Arthur Rodrigues,14873092523,"Área de Silva, 152
Mantiqueira
11669506 Teixeira das Pedras / TO",2021-02-05,1022.3059757079627,105.57649392699068,255.57649392699068,129.97381454652967,,7,3.315513286592523,8177.632865925233,30.655132865925232,,5,0,O,+,False,True,False
49123,Davi Lucca Nogueira,27069843500,"Fazenda da Cruz, 64
Maria Virgínia
12447331 Porto das Pedras / PR",2001-02-11,745.7664553821196,36.44161384552989,186.4416138455299,98.73036090989726,Capsuled,8,3.352286140541804,8545.361405418038,31.022861405418038,X,5,1,O,+,True,False,False
77268,Dra. Luna Ferreira,74892156094,"Lagoa Larissa Cunha, 580
Vila Primeiro De Maio
75264208 da Mota / MA",2016-05-04,1013.278539969138,103.31963499228452,253.3196349922845,111.24345363663241,,9,4.857858719030107,23601.087190301074,46.07858719030107,DD,7,0,O,+,False,True,True
36406,Valentina Aragão,27643105871,"Largo de Barbosa
Buritis
07576-846 Novaes / RN",2001-02-12,1108.1204464182076,127.03011160455192,277.0301116045519,98.73036090989726,Uncovered,3,2.9268122447299616,4290.622447299618,26.768122447299618,A,4,1,O,+,True,False,False
73343,Alícia Gonçalves,84069372113,"Praia Cunha, 831
Piraja
69450317 Carvalho / MS",2006-08-17,736.220634513356,34.055158628339,184.055158628339,98.73036090989726,Clinical Done,6,3.0933532126855234,5956.032126855234,28.433532126855233,DD,5,0,B,+,True,False,False
84131,João Felipe da Paz,42197036831,"Travessa de Pereira, 13
Novo Tupi
99842-443 Jesus das Flores / GO",2013-03-08,1169.085285824776,142.27132145619402,292.271321456194,111.24345363663241,,7,4.405405296829422,19076.552968294225,41.55405296829423,DD,7,1,O,+,False,True,True
67406,Sr. Felipe Cunha,59123678437,"Viela de Vieira, 910
Jaqueline
96503996 Oliveira do Norte / RR",2001-02-27,1026.2184399349942,106.55460998374858,256.55460998374855,111.24345363663241,Covered,3,3.3599796428770348,8622.296428770349,31.099796428770347,DD,5,1,A,+,False,True,True
81074,Augusto Castro,3749652856,"Viaduto Thomas Costa, 21
Alto Dos Pinheiros
70850245 Pires de da Conceição / MT",2010-02-15,1069.8167368429308,117.4541842107327,267.4541842107327,98.73036090989726,Covered,5,3.561296084704371,10635.46084704371,33.11296084704371,DD,6,0,,+,True,False,False
90724,Henrique Lopes,24571698364,"Vale Araújo, 55
Esperança
19082005 Fernandes de Goiás / RN",2019-01-05,1080.8136210295438,120.20340525738592,270.20340525738595,98.73036090989726,Covered,5,2.826227951503608,3284.7795150360807,25.76227951503608,,4,1,O,-,True,False,False
32114,Maria Sophia Ribeiro,23581069768,"Viela Caldeira, 235
Esperança
29055060 Gomes / AC",2015-05-22,1102.4868293611357,125.62170734028396,275.62170734028393,98.73036090989726,Clinical Done,4,3.168398572709726,6706.485727097261,29.18398572709726,X,5,1,O,+,True,False,False
39018,João Pedro Viana,61930485298,"Recanto de Barros, 80
Vila São Rafael
23891219 Cardoso de Aragão / MS",2008-06-15,1224.0723599150267,156.01808997875668,306.0180899787567,129.97381454652967,Covered,3,3.470093455353302,9723.43455353302,32.20093455353302,B,5,1,O,+,False,True,False
49894,Eduarda Souza,25709816485,"Praça de Mendes, 60
Santa Amelia
37840-629 Lopes dos Dourados / PB",2016-10-20,1172.0908895557188,143.0227223889297,293.0227223889297,129.97381454652967,Clinical Done,4,2.6431708808761925,1454.2088087619245,23.931708808761925,,3,0,,+,False,True,False
29335,Marcos Vinicius Cavalcanti,78604219501,"Loteamento Fogaça, 31
João Paulo Ii
82944-184 Lopes do Oeste / SC",2009-02-22,1097.3820706947567,124.34551767368916,274.3455176736892,98.73036090989726,Clinical Done,3,2.533462389424163,357.12389424162734,22.834623894241627,DD,2,1,O,+,True,False,False
98497,Maria Clara Nogueira,51796438057,"Viaduto Vitor Almeida, 10
Serra
13167-276 Correia de Duarte / AM",2001-02-13,847.1320747460805,61.78301868652013,211.78301868652014,98.73036090989726,Uncovered,5,2.620373764971521,1226.2376497152109,23.70373764971521,B,3,1,,-,True,False,False
13056,Matheus Alves,80461523906,"Esplanada Pedro Lucas da Costa, 34
Maria Tereza
29158-037 Ribeiro / PR",2022-01-24,1057.2662204938413,114.31655512346035,264.3165551234603,129.97381454652967,Uncovered,5,3.149055802874063,6513.058028740627,28.99055802874063,CS,5,0,,-,False,True,False
13088,Maria Julia Lopes,85946123033,"Trecho Almeida, 127
Conjunto Minas Caixa
96136812 Aragão / BA",2016-01-18,888.4332091188292,72.10830227970729,222.1083022797073,111.24345363663241,,4,2.524320084983976,265.70084983976153,22.743200849839763,B,2,1,,+,False,True,True
19275,Vitória Nogueira,23915867012,"Praia de da Cunha, 67
Santa Helena
92404946 Correia / PA",2011-05-24,710.2495452656856,27.56238631642141,177.5623863164214,111.24345363663241,Uncovered,5,3.484058271718488,9863.08271718488,32.34058271718488,B,6,1,A,+,False,True,True
64537,Marina da Rosa,76498503157,"Jardim Souza, 9
Conjunto Serra Verde
55894114 Azevedo / PB",2001-08-16,991.7246249577947,97.93115623944868,247.93115623944868,111.24345363663241,Clinical Done,8,2.6026781364292653,1049.281364292652,23.526781364292653,B,3,1,O,+,False,True,True
69815,Leandro da Luz,29135076895,"Praça Vieira
Serra
82392-033 Duarte de Correia / RJ",2014-01-01,817.4379806498479,54.35949516246197,204.35949516246197,98.73036090989726,Uncovered,5,2.788964945269671,2912.149452696708,25.38964945269671,X,4,1,O,+,True,False,False
83525,Miguel Correia,46827193004,"Rodovia Rebeca Novaes, 2
Parque São José
34285-835 Rodrigues de Nogueira / BA",2014-01-09,1227.0282771573077,156.75706928932695,306.7570692893269,129.97381454652967,Uncovered,1,3.055985042324833,5582.350423248331,28.05985042324833,A,5,1,B,-,False,True,False
65029,Sra. Camila Moraes,10523789432,"Alameda de Silveira
Cabana Do Pai Tomás
50527222 Campos / CE",2010-05-10,992.4581611599147,98.11454028997865,248.11454028997866,111.24345363663241,Covered,5,2.6231022476587524,1253.5224765875234,23.731022476587523,DD,3,0,B,-,False,True,True
32014,Luna Souza,32849617040,"Largo Aragão
Cônego Pinheiro 1ª Seção
15583-898 Porto / MG",2008-04-02,1009.0525137441422,102.26312843603554,252.26312843603554,98.73036090989726,Uncovered,4,2.815467186756701,3177.1718675670118,25.65467186756701,X,4,1,A,-,True,False,False
13015,Nicolas Fogaça,95863072474,"Lagoa Pietra Pinto, 88
Vila Nova Gameleira 3ª Seção
79776841 Jesus / ES",2017-10-20,1155.0412237186122,138.76030592965301,288.76030592965304,98.73036090989726,Uncovered,6,2.5213050216177644,235.55021617764277,22.713050216177642,CS,2,1,O,+,True,False,False
49666,Pietra Duarte,36071948231,"Setor Costela, 39
Liberdade
17654030 Ramos / TO",2010-03-19,916.3752156166405,79.09380390416013,229.09380390416013,98.73036090989726,Capsuled,4,6.702746606005312,42049.96606005312,64.52746606005311,B,8,0,AB,+,True,False,False
64603,Breno Silva,5741896294,"Passarela de Nunes, 73
Capitão Eduardo
84682896 da Luz da Prata / MG",2023-01-10,948.6810283179142,87.17025707947855,237.17025707947855,129.97381454652967,Clinical Done,4,3.4456515946196467,9479.015946196465,31.956515946196465,DD,5,0,AB,-,False,True,False
82680,Sr. Pietro das Neves,6921758303,"Via Marcela Cardoso, 17
Guaratã
00319-931 Cardoso / RN",2015-03-03,1232.9342324597872,158.2335581149468,308.2335581149468,129.97381454652967,Uncovered,10,2.975384220837919,4776.34220837919,27.25384220837919,B,5,1,A,+,False,True,False
65507,Yago da Cruz,23614905870,"Chácara de Araújo
Suzana
63040-855 Monteiro / ES",2023-04-05,723.2642796864163,30.816069921604083,180.81606992160408,129.97381454652967,Uncovered,8,2.5268865774603704,291.36577460370574,22.768865774603707,X,2,1,B,-,False,True,False
24802,Ana Caldeira,34759186093,"Loteamento Miguel da Costa, 443
Horto
78237212 Viana Paulista / AC",2017-07-16,826.6089563135705,56.65223907839263,206.65223907839263,111.24345363663241,Capsuled,3,2.9940320098220172,4962.820098220172,27.440320098220173,B,5,1,O,+,False,True,True
96186,Isabella Costela,73506142925,"Rodovia Marcos Vinicius Ribeiro, 452
Aguas Claras
20952768 Freitas / SE",2007-08-02,973.2612255521311,93.31530638803277,243.31530638803278,98.73036090989726,Clinical Done,6,3.1024999031828413,6047.499031828414,28.524999031828415,B,5,0,O,+,True,False,False
94232,Elisa Jesus,46105297343,"Área de Carvalho, 227
Conjunto Bonsucesso
87036-971 Rezende de Porto / PR",2003-08-23,1156.9578382120637,139.23945955301593,289.23945955301593,98.73036090989726,Uncovered,3,5.173695061898197,26759.450618981977,49.23695061898198,,7,0,,+,True,False,False
2163,Srta. Lara Porto,71952430607,"Vereda de Jesus, 7
Santa Isabel
80685373 Mendes / SE",2019-10-21,1049.9584947897797,112.48962369744494,262.4896236974449,129.97381454652967,Clinical Done,5,2.826428682958257,3286.78682958257,25.76428682958257,DD,4,0,A,-,False,True,False
33550,Sofia Barros,70369218540,"Parque Nicolas Peixoto, 7
Estrela Do Oriente
84538271 Castro / SE",2019-07-20,768.4966324550878,42.12415811377197,192.12415811377195,98.73036090989726,Capsuled,6,3.4539455884375836,9561.955884375835,32.03945588437584,A,5,1,B,+,True,False,False
36853,Matheus Nascimento,1372865462,"Rua de Moraes, 77
Vila Cemig
37684-833 Rodrigues / ES",2020-08-12,816.045205895105,54.011301473776264,204.01130147377626,129.97381454652967,,6,3.594127424469766,10963.774244697659,33.44127424469766,DD,6,1,O,+,False,True,False
3542,Nina Sales,25346109706,"Alameda Kamilly Dias, 10
Sagrada Família
99299-822 Freitas / ES",2018-06-23,1338.8920039595876,184.7230009898969,334.7230009898969,129.97381454652967,Uncovered,4,2.7057469654759503,2079.969654759504,24.557469654759505,B,4,1,O,+,False,True,False
4384,Rebeca Lopes,51472908694,"Distrito da Paz, 56
Vila Novo São Lucas
27106912 Barbosa / RS",2004-12-30,1063.2538562780785,115.81346406951963,265.8134640695196,98.73036090989726,Capsuled,4,3.204740825867584,7069.9082586758395,29.547408258675837,DD,5,1,O,+,True,False,False
18888,Guilherme da Cruz,57690143857,"Campo Camila Gonçalves
Vila Santa Monica 1ª Seção
47024686 Araújo de Vieira / RN",2014-12-29,876.3117555172303,69.07793887930758,219.07793887930757,129.97381454652967,,13,4.04412201943429,15463.720194342905,37.941220194342904,B,6,1,B,+,False,True,False
32617,Dr. Bryan Pereira,20941367525,"Loteamento de Rezende, 104
Vista Do Sol
86626334 da Conceição de Melo / MS",2019-08-17,903.1444958854147,75.78612397135366,225.78612397135367,98.73036090989726,Uncovered,2,2.601566648623807,1038.1664862380735,23.515666486238075,B,3,1,B,+,True,False,False
95654,Samuel Moreira,13854960700,"Aeroporto Leonardo Correia, 93
Vila Batik
53895-652 da Cruz / ES",2013-05-17,1748.0497807409179,287.01244518522947,437.01244518522947,98.73036090989726,Uncovered,7,3.431493962958886,9337.43962958886,31.81493962958886,X,5,1,AB,-,True,False,False
37524,João Gabriel Farias,34918267050,"Praia Milena da Costa, 88
Nova Pampulha
79066598 Rodrigues da Serra / TO",2003-04-11,1268.054382065861,167.01359551646527,317.0135955164653,129.97381454652967,Clinical Done,4,2.5264055097670908,286.55509767090643,22.764055097670905,DD,2,1,,+,False,True,False
26520,Srta. Isabelly Teixeira,81325467090,"Lago Azevedo, 57
Atila De Paiva
04318-775 Ferreira / MA",2020-11-19,672.7051978109478,18.176299452736927,168.17629945273694,111.24345363663241,,4,2.5070716692263524,93.21669226352286,22.570716692263524,DD,1,1,AB,+,False,True,True
10951,Mirella Lima,34025981750,"Favela Levi Nunes, 68
Madre Gertrudes
30464441 Cavalcanti / SE",2018-06-06,908.2450048915891,77.0612512228973,227.06125122289728,98.73036090989726,Capsuled,2,2.5613740476521643,636.2404765216429,23.11374047652164,DD,3,1,AB,+,True,False,False
71835,Miguel Moraes,9387615448,"Parque Sabrina Monteiro
Andiroba
36498106 Freitas / RN",2007-06-05,1144.5645366800504,136.1411341700126,286.1411341700126,129.97381454652967,Uncovered,3,3.1566232912405496,6588.732912405496,29.066232912405496,B,5,1,O,-,False,True,False
73381,Alana Nogueira,39045617234,"Sítio de Costa, 66
Xodo-Marize
00076-695 Ribeiro Paulista / PA",2006-06-19,944.9037834070549,86.22594585176373,236.22594585176373,98.73036090989726,Uncovered,5,5.099699627444663,26019.496274446632,48.49699627444663,,7,1,O,-,True,False,False
29161,Ana Luiza Almeida,30645291706,"Recanto Cauã Carvalho, 2
Cenaculo
75773235 Nunes das Flores / RR",2018-03-19,1227.8106591000833,156.95266477502082,306.9526647750208,111.24345363663241,,5,3.0201310925547586,5223.810925547584,27.701310925547585,,5,1,O,+,False,True,True
23263,Murilo da Luz,29047358104,"Núcleo Silva, 42
Esperança
02425435 Rodrigues / PI",2013-05-08,1352.8499158077138,188.21247895192846,338.21247895192846,98.73036090989726,Clinical Done,5,2.5779968278615026,802.4682786150257,23.279968278615026,X,3,0,A,-,True,False,False
85349,Ana Lívia da Rosa,95781246002,"Vila Nathan Pereira, 291
Vila São Paulo
30916-503 Almeida Paulista / MA",2000-04-13,1001.512079007463,100.37801975186574,250.37801975186574,111.24345363663241,Uncovered,3,4.475820354054212,19780.703540542127,42.25820354054213,X,7,1,A,-,False,True,True
62930,Sr. Luiz Gustavo Cunha,42160987387,"Favela Silveira, 66
Morro Dos Macacos
76143133 Freitas de Minas / ES",2017-12-05,1058.9479029723886,114.73697574309716,264.73697574309716,98.73036090989726,Clinical Done,6,3.232506881150049,7347.568811500487,29.825068811500486,X,5,1,A,+,True,False,False
22326,Carolina Pires,46109283703,"Praia Mirella Viana
Jardim Felicidade
35388541 das Neves do Norte / MT",2000-09-06,966.2675426512085,91.56688566280212,241.56688566280212,98.73036090989726,,3,2.884098805339098,3863.48805339098,26.34098805339098,,4,1,AB,+,True,False,False
98038,Ana Luiza Silva,29450638160,"Jardim Daniela da Costa
Olhos D'água
80030-505 da Cruz Grande / AP",2021-10-16,1176.5598132213054,144.13995330532634,294.13995330532634,98.73036090989726,,4,5.797711769724603,32999.61769724603,55.47711769724603,DD,8,1,AB,+,True,False,False
73973,Thales Rocha,19574306801,"Colônia Pedro Henrique Ramos
Atila De Paiva
74629-405 Sales / AC",2016-06-20,1299.9850327004174,174.99625817510434,324.99625817510434,129.97381454652967,,3,5.284851904671771,27871.01904671771,50.34851904671771,DD,7,1,AB,+,False,True,False
9673,João Lucas da Costa,27391056499,"Passarela Isabella Pires, 61
Guarani
88368-130 Gomes de Teixeira / MA",2022-01-24,1186.8790747963699,146.7197686990925,296.71976869909247,98.73036090989726,Clinical Done,9,2.801130730891889,3033.80730891889,25.51130730891889,DD,4,1,AB,+,True,False,False
94469,Pedro Cunha,39182567409,"Sítio Augusto Correia, 81
Grajaú
93481-008 Peixoto do Amparo / BA",2012-04-07,783.4044788576391,45.85111971440977,195.85111971440978,129.97381454652967,Uncovered,5,2.7248848836959523,2271.348836959524,24.748848836959525,DD,4,0,B,+,False,True,False
11886,Pedro Miguel Novaes,56489317273,"Aeroporto de Alves, 891
Havaí
86789474 Monteiro da Mata / SE",2013-05-11,1150.872613964821,137.71815349120527,287.71815349120527,111.24345363663241,Clinical Done,4,3.388939956078563,8911.899560785632,31.389399560785634,DD,5,1,O,+,False,True,True
24642,Diego das Neves,87063594184,"Morro Giovanna da Mota, 914
Vila Nova Cachoeirinha 2ª Seção
84836046 Jesus das Pedras / MG",2016-01-14,884.2492133340886,71.06230333352217,221.06230333352215,98.73036090989726,Uncovered,6,4.348445445442374,18506.95445442374,40.98445445442374,B,7,1,B,+,True,False,False
3070,Calebe Barros,78495026120,"Vereda Moreira
Dom Silverio
06339-378 Campos Paulista / CE",2019-11-10,1349.6723932309433,187.41809830773582,337.4180983077358,129.97381454652967,Covered,6,2.910559698139362,4128.096981393621,26.60559698139362,,4,1,O,+,False,True,False
47353,Clara Almeida,39615247006,"Largo Novaes, 99
Palmeiras
05508-799 Duarte dos Dourados / MT",2001-03-08,1095.2567631413967,123.8141907853492,273.8141907853492,129.97381454652967,Capsuled,10,3.3829270933864675,8851.770933864673,31.329270933864674,X,5,0,AB,+,False,True,False
52446,Pietra da Rosa,31269850415,"Favela da Conceição, 84
Alto Das Antenas
39918954 da Cruz Paulista / MA",2008-09-11,1211.6257468632812,152.9064367158203,302.9064367158203,111.24345363663241,Capsuled,8,2.6770295833927467,1792.795833927468,24.270295833927467,B,3,0,O,+,False,True,True
32946,Pedro Miguel Pires,68209571303,"Sítio de da Cruz, 47
Vila Primeiro De Maio
28665066 Melo Verde / SC",2018-09-24,995.788122783233,98.94703069580824,248.94703069580825,98.73036090989726,Covered,7,2.716408452147235,2186.5845214723518,24.66408452147235,CS,4,0,O,+,True,False,False
74242,Srta. Mariana Nascimento,89057613212,"Trevo Moraes, 457
Ouro Minas
06698314 Souza de da Rosa / AM",2000-11-06,993.5324175519844,98.38310438799611,248.3831043879961,111.24345363663241,Covered,0,3.9326952889557507,14349.45288955751,36.82695288955751,DD,6,0,,+,False,True,True
